,,,,,,
2,भारत में लोगों के पुलिस के साथ अच्छे संबंध चलते हैं ? इसका मुख्य कारण क्या क्या है ! विस्तार से समझाएं ? ?,,,,,
2,कुछ बदनाम किस्से सऊदी के रॉयल फैमिली के बारे में बताएं?,,,,,
2,अगर स्मृति ईरानी राहुल गांधी के खिलाफ 2019 में चुनाव लड़ेंगी तो क्या राहुल गांधी को हरा पाएंगी ?,,,,,
2,निरंतर हो रही फौजियों की मौत को लेकर क्या सरकार को कोई बड़ा कदम उठाना चाहिए आप सब की क्या राय है? ?,,,,,
2,भारत का युवा वर्ग आज किस दिशा की और जा रहा है ! आपके हिसाब से बताइए दोस्तों?,,,,,
2,क्या बेरोजगार अभी एक चुनावी मुद्दा बन चुका है?,,,,,
2,हम हमारे देश की अर्थव्यवस्था को किस प्रकार मजबूत कर सकते हैं कृपया अपनी राय दीजिए दोस्तो??,,,,,
2,आपको क्या लगता है कि कश्मीर में आये दिन हो रहे दगो के पीछे राजनीति की कोई चाल हो सकती है क्या ?,,,,,
2,भारत के अधिकांश व्यापारी नरेंद्र मोदी से क्यों और असंतुष्ट हैं?,,,,,
2,क्या भारत को पाकिस्तान के ऊपर परमाणु हमला करना चाहिये?,,,,,
2,नेता के बेटे सेना मे क्यो नही जाते है ? ??,,,,,
2,भारत में बढ़ते हुए ट्रैफिक जाम को आप किस प्रकार से देखते हैं ट्रैफिक जाम को कम करने के लिए अपने सुझाव दीजिए?,,,,,
2,पसकोलं मे कैसे पैसे आसान से कमाए?,,,,,
2,आज भारत पर पाकिस्तान जो बार बार उंगली दिखा रहा है उसे अपनी भारत सरकार कब जवाब देगी और कैसे?,,,,,
2,क्या सच्चाई बात है कि आतंकवादियों का अब होने वाला है सफाई 72000 हथियार भारत में आने वाले हैं और सैनिकों का प्रवाह इट किया जाएगा?,,,,,
2,नारी शक्ति से क्या समझते हैं कृपया विस्तार से बताएं,,,,,
2,शांति भंग होने के मुख्य कारण क्या है भारत देश में शांति को कैसे कायम किया जा सकता है?,,,,,
2,आंतकवाद एक बहुत बड़ी समस्या है इस को कैसे खत्म किया जा सकता है ? ?,,,,,
2,नरेंद्र मोदी के बराबर का कोई नेता हमारे देश में हैं अपनी राय दीजिए? ?,,,,,
2,अरविंद केजरीवाल क्यों ऐसे नेताओं का समर्थन कर रहे हैं जिनको एक समय वह भ्रष्ट कहा करते थे?,,,,,
2,अगर भाजपा 2019 चुनाव हार जाती है तो भाजपा समर्थक इसका कारण मोदी सरकार की कार्य नीति और दिशा हीनता को मानेंगे या महागठबंधन और चुनावी समीकरणों को?,,,,,
2,कूटनीति चाल के अलावा सैन्य कार्रवाई कब करेगी भारत सरकार पाकिस्तान के खिलाफ?,,,,,
2,कांग्रेस सरकार के 70 सालो में जितना देश का पैसा बर्बाद नहीं हुआ उससे कही ज्यादा भाजपा सरकार के शासनकाल में देश में भ्रस्टाचार और और देश का पैसा लेकर लोग भाग गए इसका जिम्मेदार नरेंद्र मोदी है कि आम जनता?,,,,,
2,अनुच्छेद 35A क्या है?,,,,,
2,क्या अनुच्छेद 356 को हटाया नहीं जा सकता? ?,,,,,
2,हमारे भारतीय नेताओं ने पाकिस्तान में जाने वाले का दान जैसे आलू टमाटर प्याज अन्य सब्जियों पर मूल्य बढ़ा दिया है तो क्या पाकिस्तान इन सब को देखते हुए अपनी इन घिनौनी करतूतों से क्या बाहर आ पाएगा या नहीं? ?,,,,,
2,अरविंद केजरीवाल ने शुरु की धरना पॉलिटिक्स?,,,,,
2,दोस्तों क्यूबा का मिसाइल संकट कब और कहां पर हुआ और किन दो देशों को तनावपूर्ण बना दिया था,,,,,
2,क्या नरेंद्र मोदी जी के लोकप्रियता में कमी आई है 2014 वाली मोदी लहर 2019 में क्यों नहीं दिख रही है?,,,,,
2,माननीय प्रधानमंत्री मोदी जी ने किसानों को ₹6000 प्रति साल उनके कृषि के लिए दे कर क्या अच्छा काम किया है इसकी पहली किस्त 2000 रुपया आज किसानों के खातों में दी जाएगी ?,,,,,
2,क्या यह सच है कि मोदी भारत के सबसे बुरे प्रधानमंत्री हैं?,,,,,
2,क्या भारत को पाकिस्तान से युद्ध करना चाहिए?,,,,,
2,क्या पाकिस्तान को सबक सिखना जरूरी है ताकि भविष्य में वह ये गलती न करें ?,,,,,
2,ब्रह्मांड का केंद्र बिंदु क्या है?,,,,,
2,अरेअच्छा बताओ तो अगर आपको कोई दूसरी कंट्री में जाएगा ने अमेरिका में जाएगा तो आपको क्या-क्या करना पड़ेगा बताइए ठीक है अगर आप अमेरिका में जाएगा इंडिया से भारत से भारत से भारत से अमेरिका में जाएगा तो क्या करना पड़ेगा ठीक हैभारत से अमेरिका जाएगा कोई आदमी तो क्या करना पड़ेगा बताइए ठीक है अगर मैं कुछ गलत बात है तो मुझे माफी दीजिए ?,,,,,
2,धरने पर बैठने से केजरीवाल जी को क्या लाभ हो सकते हैं?,,,,,
2,मोदी जी ने जो पाकिस्तान के खिलाफ किया है वह सही किया या गलत आपका क्या मत है ?,,,,,
2,नरेंद्र मोदी जी ने जो बोला है कि मैं देश को नहीं मिटने दूंगा क्या हमें इस के ऊपर यकीन करना चाहिए?,,,,,
2,क्या सच में पाकिस्तान ने भारत की प्लेन को क्रैश कर दिया है?,,,,,
2,एक अच्छे नेता मे कौन-कौन से गुण होने चाहिए ?,,,,,
2,पाकिस्तान में हमारे पायलेट को पकड़ लिया है उसे छोड़ने के लिए हमारे प्रधानमंत्री से क्या शर्त लगाई है?,,,,,
2,लोक सभा चुनाव से ठीक पहले पुललमावा हमला क्या BJP की चाल है या सिर्फ एक संयोग ?,,,,,
2,भारत पाकिस्तान के झगडे को खत्म कर शांति बनाने का कोई तरीका जो आपको सही लगे ?,,,,,
2,जमात-ए-इस्लामी के 70 ठिकानों को सरकार ने क्यों सील कर दिया है?,,,,,
2,क्या मोदी जी 2019 में चुनाव जीत पाएंगे कृपया 2004 की अटल जी के समय को ध्यान में रखकर बताएं?,,,,,
2,दोस्तों हमारे देश के कुछ नेता देशद्रोही बात करते हैं दोस्तों हम उनके साथ किस तरह का व्यवहार करें क्या कर सकते हैं और हां अब जनता कैसे देखती है इसको जैसे कुछ नेता हैं महबूबा मुफ्ती ममता बनर्जी पी चिदंबरम दिग्विजय सिंह यह हर बार सेना से सबूत मांगते हैं आप कैसे देखते हैं इनको अपनी राय दें और सही बात बताएं?,,,,,
2,क्या बिना राजनीतिक इच्छा शक्ति के भारतीय सेना किसी देश से आतंकवाद के खिलाफ कड़ी कार्रवाई कर सकती थी?,,,,,
2,"मुसलमानों को बीजेपी की सरकार से क्या परेशानी है, जिसकी वजह से वह हमेशा बीजेपी का विरोध करते हैं?",,,,,
2,पाकिस्तान के बारे में कुछ चीजे क्या ह जो अधिकतर भारतीय नहीं जानता ?,,,,,
2,क्या मोदी काल में सांप्रदायिक हिंसा की घटनाओं में वृद्धि हुई कि नहीं ? ?,,,,,
2,क्या आप लोग मोदी जी को एक बार फिर से हमारे देश के pradhanmantri के रूप मे देखना चाहते हैं या mahagadhbandhan इस पर आपके क्या विचार है ?,,,,,
2,"पाकिस्तान, विंग कमांडर अभिनंदन को दबाव में आकर रिहा किया था या भारत से डर गया आप के विचार प्रकट कीजिए ?",,,,,
2,पाकिस्तान ने चीन को गधे निर्यात करने का फैसला क्यों लिया है?,,,,,
2,कोंग्रेस केजरीवाल के साथ गठबंधन क्यों नहीं चाहती?,,,,,
2,कोई भी देश नंबर वन कैसे बन जाता है क्या वहां के लोग नंबर वन होते हैं या पैसा होता है या वह बहुत विद्वान होते हैं?,,,,,
2,क्या सच में शत्रुघ्न सिन्हा प्रधानमंत्री नरेंद्र मोदी के लोकसभा क्षेत्र से चुनाव लड़ेंगे ?,,,,,
2,कौन है तारिक अनवर जिसने एनसीपी को टाटा बाय बाय बोल कर कांग्रेस ज्वाइन कर लिया ?,,,,,
2,सरदार वल्लभ भाई पटेल ने आरएसएस को क्यों बैन किया था इसके बावजूद उन्हें बीजेपी इतनी तवज्जो क्यों दे रही है?,,,,,
2,क्या मोदी सरकार भारत की संवैधानिक संस्थाओं को ठेस पहुंचाने की कोशिश कर रही है?,,,,,
2,बिहार में भारतीय जनता पार्टी नीतीश और अन्य सहयोगी दलों से गठबंधन के बारे में क्या कहना है आपका ?,,,,,
2,2019 लोकसभा चुनाव के लिए कांग्रेस महाराष्ट्र में कौन कौन सी पार्टी के साथ गठबंधन करेगी?,,,,,
2,राहुल गांधी के जनेऊ धारी होने से बीजेपी को इतनी दिक्कत क्यों हो रही है ?,,,,,
2,आपके हिसाब से बिहार के नेता उपेंद्र कुशवाहा की राजनीति में कितनी अहमियत है?,,,,,
2,अंबाती रायडू के फॉर्म में आ जाने से क्या भारत का मिडिल ऑर्डर अब स्ट्रांग हो जाएगा?,,,,,
2,मेरठ के हाशिमपुरा इलाके में ऐसा क्या हुआ था जिसके चलते दिल्ली हाईकोर्ट ने पीएसी के 16 जवानों को उम्र कैद की सजा सुना दी?,,,,,
2,भारतीय जनता पार्टी के राष्ट्रीय अध्यक्ष अमित शाह के ऊपर कौन-कौन से क्रिमिनल केसेस हैं?,,,,,
2,बीजेपी के राज्यसभा सांसद राकेश सिन्हा राम मंदिर के प्रस्ताव के लिए पार्लियामेंट में प्राइवेट मेंबर बिल आने की बात कर रहे हैं यह प्राइवेट मेंबर बिल क्या है?,,,,,
2,नक्सलियों द्वारा छत्तीसगढ़ में किए गए हमलों पर नक्सलियों ने ही क्यों माफी मांगी?,,,,,
2,"कौन हैं ओम प्रकाश, नागमणि और बिपिन? जिन्होंने पैदा किया लालू फैमिली में तूफान?",,,,,
2,योगी आदित्यनाथ दिवाली के दिन कौन सी खुशखबरी सुनाने की बात कर रहे हैं ?,,,,,
2,अयोध्या में मंदिर जरूरी है कि अस्पताल ?,,,,,
2,फैजाबाद का नाम बदलकर अयोध्या करना सही है ?,,,,,
2,मोदी कब झूठ बोलना बंद करेंगे ?,,,,,
2,भारत में जातियों की राजनीति कब तक चलती रहेगी ?,,,,,
2,क्या राहुल गाँधी को झूठ बोलने के अलवा कुछ नहीं आता है?,,,,,
2,स्वच्छ भारत के नाम पर सरकार जो करोड़ो रुपये प्रचार में लगती है क्या ये सही है ?,,,,,
2,हमारे देश में हर मुद्दे को राजनीतिक मुद्दा क्यों बनाया जाता है?,,,,,
2,मौत का सौदागर किसने कहा था किसे और क्यों?,,,,,
2,क्या 2019 में राम मंदिर बनेगा?,,,,,
2,क्या योगी आदित्यनाथ द्वारा ?,,,,,
2,भारत वासी धर्म के नाम पर होने वाले पाखंड और अंधविश्वास से कब बाहर आयेंगे ?,,,,,
2,मध्य प्रदेश में किसकी जीत होगी कांग्रेस या भाजपा ?,,,,,
2,क्या धर्म में राजनीति करना जरूरी है?,,,,,
2,राफेल के बारे में कोई ताजा जानकारी साझा करिए?,,,,,
2,"क़या २०|9 मे मोदी की सरकार बनेगी? यदि हॉ तो क़यो?यदि न तो फिर कौन बनैगा ""2019 ka king""?",,,,,
2,क्या भारत सरकार पूरे इंडिया के एक-एक करके एक-एक नागरिक को सरकारी नौकरी दे सकती है वह भी 20000 की,,,,,
2,"""कांग्रेस का 1984 anti-sikh दंगों में कोई हाथ नहीं था"" राहुल गाँधी के इस बात से आप कितना सहमत हैं ?",,,,,
2,राजस्थान में किसकी सरकार बनेगी भाजपा या कांग्रेस ?,,,,,
2,सरदार पटेल कांग्रेस के नेता होने के बाद भी क्या उनका संघ के प्रति रवैया नरम था?,,,,,
2,आगामी लोकसभा चुनाव में आंध्र प्रदेश की टीडीपी यानी तेलुगू देशम पार्टी किस पार्टी के साथ 2019 में गठबंधन करेगी?,,,,,
2,अनुपम खेर ने एफटीआईआई के चेयरमैन पद से इस्तीफा क्यों दिया ?,,,,,
2,आर एस एस के मेंबर भैया जी जोशी ने राम मंदिर को लेकर तीन दिवसीय बैठक में क्या बयान दिया है?,,,,,
2,हरियाणा के मुख्यमंत्री ने रेप के ऊपर एक बयान देते हुए यह बोला है कि लड़के लड़कियां एक साथ घूमते हैं और एक कुछ दिनों बाद अनबन हो जाने के बाद लड़कियां खुद रेप का जिम्मेदार लड़कों को ठहरा देती हैं इस बारे में आपका क्या कहना है?,,,,,
2,यह बात कितनी सही है अनिल अंबानी ने राफेल के पैसे से अपने लिए जमीन खरीदी?,,,,,
2,आर एस एस और मदरसों में क्या अंतर है,,,,,
2,मध्य प्रदेश का मुख्यमंत्री कौन बनेगा,,,,,
2,क्या आरक्षण जाति आधार पर होना सही है ?,,,,,
2,जम्मू कश्मीर में महबूबा मुफ्ती क्या कांग्रेस के साथ गठबंधन करके सरकार बना पाएगी?,,,,,
2,क्या संत बाबाओं को राजनीति में इंवॉल्व होना सही है ?,,,,,
2,2019 मैं केंद्र में किसकी सरकार बनेगी?,,,,,
2,जीवन जीने के लिए क्या जरूरी है,,,,,
2,राम मंदिर की जमीन पर अगर स्कूल बना दिया जाए तो कैसा रहेगा ?,,,,,
2,क्या राजस्थान में कांग्रेस की सरकार बननी चाहिए ?,,,,,
2,क्या कांग्रेस पार्टी मंदिर बनवाने की पहल करेगी ?,,,,,
2,भाजपा सरकार को सत्ता से हटाने के लिए क्या गठबंधन जरूरी है?,,,,,
2,भारतीय लोकतंत्र पर उठते विश्वास को कायम करने के लिए हमारी राजनीति में क्या सुधार किए जाने चाहिए ?,,,,,
2,क्या नरेंद्र मोदी द्वारा देश के प्रधानमंत्री 2019 में बन पाएंगे ?,,,,,
2,अगले चुनाव में मध्य प्रदेश में किसकी सरकार बनेगी,,,,,
2,भारत नाम की उत्पति किस महा प्रतापी राजा के नाम से है?,,,,,
2,2019 में BJP सरकार बनाएगी ?,,,,,
2,"चुनाव के समय जब प्रत्याशी वोट मगाने आयें तों हमे किस तरह के मुद्दे रखना चाहिये, और सर्वश्रेष्ठ प्रत्याशी का चुनाव कैसे करें ?",,,,,
2,उत्तर प्रदेश के मुख्यमंत्री योगी आदित्यनाथ पिछले कुछ दिनों में जो जिलों के नाम बदल लेने आप कितना सार्थक मानते हैं,,,,,
2,मौजूदा हालत के हिसाब से भारत देश में नरेंद्र मोदी के अलावा अगर हमें किसी को प्रधानमंत्री बनाना पड़े तो वह व्यक्ति कौन हो सकता है?,,,,,
2,क्या क्या कारण हो सकते हैं जिसकी वजह से रजनीकांत की पार्टी भाजपा से गठबंधन नहीं करेगी?,,,,,
2,आज भारत वर्ष का सबसे ज्वलंत मुद्दा क्या है ,,,,,
2,क्या नरेंद्र मोदी दोबारा प्रधानमंत्री बनना चाहिए,,,,,
2,"क्या विकास,शिक्षा स्वास्थ से बढ़कर शहरी नामकरण व मूर्ति निर्माण अधिक आवश्यक है ?",,,,,
2,मध्य प्रदेश का सबसे अच्छा नेता कौन है ?,,,,,
2,अमेरिका के राष्ट्रपति डोनाल्ड ट्रंप ने पाकिस्तान के बारे में ऐसा क्या कह दिया कि पाकिस्तान के प्रधानमंत्री बहुत ज्यादा भड़क गए ?,,,,,
2,"कश्मीरी हिन्दुओ के कत्लेआम में क्या कार्यवाही हुई और कितने लोगो को न्याय मिला, और कितने लोगो को सजा दी गई?",,,,,
2,हमारे राजनेता हमेशा गलत भाषा का उपयोग क्यों करते है ?,,,,,
2,कांग्रेस मध्यप्रदेश के ज्योतिराज सिंधिया और कमलनाथ में से अच्छा नेता कौन है और क्यों?,,,,,
2,मेरा सवाल है यदि देश के राष्ट्रपति दलित हों तो भारतीय संविधान के अनुसार उनको व उनके बच्चों को आरक्षण मिलना चाहिए ?,,,,,
2,इस बार पूर्ण बहुमत से किसकी सरकार बनना चाहिए ?,,,,,
2,बुदनी से कोन जीतेगा ?,,,,,
2,"मध्य प्रदेश में किसकी सरकार बनेगी, कांग्रेस की सरकार बनने पर मुख्यमंत्री कौन बनेगा?",,,,,
2,आज के समय में कौन सी पार्टी ज्वाइन करना चाहिए राजनीति के लिए ?,,,,,
2,आपकी नज़रों में आज तक का सबसे सफल प्रधानमंत्री कौन है और क्यों है ?,,,,,
2,क्या क्या कारण हो सकते हैं जिसकी वजह से मध्य प्रदेश में भाजपा अपनी सरकार नहीं बना पाएगी ?,,,,,
2,राहुल गांधी और ज्योतिराज सिंधिया में क्या फर्क है?,,,,,
2,कौन सी पॉलिटिकल पार्टी आपके व्यक्तित्व से मिलती है और क्यों ?,,,,,
2,आज राजनीति के पहले को जानना जरूरी है ?,,,,,
2,क्या नरेंद्र मोदी सच में चाचा नेहरू की वजह से देश के प्रधानमंत्री बने हैं ऐसा शशि थरूर का कहना है इस बारे में आपकी क्या राय हैं ?,,,,,
2,फर्जी वोटिंग रोकने के लिए मतदाता सूची को आधार कार्ड से लिंक करवाना चाहिए ?,,,,,
2,पंजाब सरकार में मौजूदा मंत्री नवजोत सिंह सिद्धू के व्यक्तित्व के बारे में कुछ बताइए?,,,,,
2,जम्मू कश्मीर के वरिष्ठ नेता राम माधव ने आरोप लगाया है कि पीडीपी एनसी और कांग्रेस पाकिस्तान के कहने पर एक साथ गठबंधन कर के सरकार बनाना चाह रहे हे क्या कहना ह आपका?,,,,,
2,क्या हिन्दुस्तान को पाकिस्तान से बात करनी चाहिए या नही ?,,,,,
2,भारत मे बेरोजगारी दूर कैसे होगी?,,,,,
2,आप किसे जीताना चाहते हो मोदी जी को या पप्पू जी को ?,,,,,
2,मैं ये पूछना चाहता हु की हम कैसे पता करे कि कौन सी पार्टी देश के लिए अच्छी होगी ?,,,,,
2,आप किसको चुनना चाहेंगे शिवराज सिंह चौहान या ज्योतिरादित्य सिंधिया ?,,,,,
2,राजस्थान में योगी किसका प्रचार करेंगे ? यूनुस खान का या सचिन पायलट का,,,,,
2,19 के चुनाव में कोई भी पार्टी अगर फिर से जीतती है तो क्या वह किसानों का कर्ज माफ करेगी ?,,,,,
2,क्या धारा 370 कश्मीर में भारत सरकार हटायेगी?,,,,,
2,किसानों के लिए सरकार के पास क्या रणनीति है,,,,,
2,मध्य प्रदेश का अगला मुख्यमंत्री कौन रहेगा ?,,,,,
2,अयोध्या में मंदिर के साथ मस्जिद जिस तरह से है वैसे ही मथुरा और काशी में भी है तो क्या आने वाले टाइम में इसमें भी विवाद होगा या नहीं?,,,,,
2,बीजेपी के उन मौजूदा सांसदों का नाम बताइए जिन्हें आपको लगता है कि उम्र या स्वास्थ्य की वजह से वह 2019 का लोकसभा इलेक्शन नहीं लड़ पाएंगे?,,,,,
2,कितने प्रतिशत लोग यह मानते हैं कि मोदी जी दोबारा प्रधानमंत्री बनेंगे ?,,,,,
2,बुदनी से को जीतेगा ?,,,,,
2,मध्यप्रदेश 2019 में किसकी सरकार बनेगी ?,,,,,
2,आज के समय में किस तरह की राजनीति होती ?,,,,,
2,क्या राष्ट्रपति कांग्रेस के अनुमोदन के बिना अल कायदा के खिलाफ सैन्य बल को अधिकृत कर सके ?,,,,,
2,क्या आपको कम्युनिस्ट विचारधारा अच्छी लगती है और अगर नहीं लगती है तो उसके क्या क्या कारण है?,,,,,
2,क्या लगता है मध्य प्रदेश में कौन की सरकार बनेगी ?,,,,,
2,अबकी बार राजस्थान में कौन सी सरकार बनेगी भाजपा ?,,,,,
2,भाइयो मुझे बताइये की कौन कौन से प्रदेश में भाजपा की सरकार बनेगी,,,,,
2,राजस्थान में किसकी सरकार बनेगी?,,,,,
2,शिवराज सिंह चौहान के व्यक्तित्व के बारे में अपनी राय दीजिए ?,,,,,
2,मध्यप्रदेश का मुख्यमंत्री कोन बनेगा??,,,,,
2,कि आप हमारे पंतप्रधान नरेंद्र मोदी जी को क्यों सपोर्ट करते हो,,,,,
2,लोकतंत्र की मर्यादा को आज तक सबसे ज्यादा किसने पालन किया है भाजपा या कांग्रेस ने?,,,,,
2,देश के किसान के प्रति क्या सोच है ?,,,,,
2,सबसे बुरा कौन है ?,,,,,
2,मध्य प्रदेश में कितनी विधानसभा हैं ?,,,,,
2,भ्रष्टाचार को कैसे रोका जा सकता है ?,,,,,
2,आज के समय राजनीति का क्या मतलब है ?,,,,,
2,माफ करो महाराज हमारा नेता शिवराज ?,,,,,
2,आज मध्यप्रदेश मे अनुमानित कितने प्रतिशत मतदान होगा?,,,,,
2,कैप्टन अमरिंदर सिंह के मना करने पर भी नवजोत सिंह सिद्धू पाकिस्तान क्यों गए ?,,,,,
2,हमारी सरकार भ्रष्टाचार को रोकने के लिए वोटर आईडी को हटाकर आधार कार्ड से जो है वह लिंक क्यों नहीं करती,,,,,
2,इस बात में कितनी सच्चाई है कि दिल्ली के मुख्यमंत्री अरविंद केजरीवाल ने खालिस्तान से पार्टी की फंडिंग ली है ?,,,,,
2,क्या प्रधानमंत्री की सीट के लिए राहुल दावेदार है ?,,,,,
2,आपने कभी सोचा हैं कि आप विधायक होते तो क्या करते ? अपने विचार दें.....,,,,,
2,शिवसेना का अयोध्या दौरा आप किस तरह से देखते हैं?,,,,,
2,इंडियन फ्लैग में जो चक्र होता है उसको लगाने का सबसे पहले सजेशन किसने दिया ?,,,,,
2,करतारपुर कॉरिडोर की न्यू रखने के दौरान पाकिस्तान के प्रधानमंत्री इमरान खान ने कौन सा विवादित बयान दिया था ?,,,,,
2,इस बार आप अपने राज्य में कौन सी सरकार चाहते हो ?,,,,,
2,राजस्थान में बीजेपी को कितनी सीट मिलेगी,,,,,
2,किस भारतीय प्रधानमन्त्री को पाकिस्तान का सर्वोच्च सम्मान निशान-ए-पाकिस्तान और भारत का सर्वोच्च सम्मान भारत रत्न दोनो मिले है ?,,,,,
2,क्या सरकारी क्षेत्र में रिटायरमेंट की उम्र 45 वर्ष कर देनी चाहिए,,,,,
2,झालरापाटन से मानवेंद्र सिंह जी जीत सकते हैं क्या?,,,,,
2,मोदी जी के बाद अगला प्रधानमंत्री कौन रहेगा ?,,,,,
2,कांग्रेस सरकार आ करें विकास करवाएगी क्या,,,,,
2,पप्पू कौन है ?,,,,,
2,अटेस्टेड लोको पायलट का रिजल्ट कब घोषित किया जाएगा ?,,,,,
2,उत्तर प्रदेश की राजधानी लखनऊ में जो नया हाईकोर्ट बना है क्या उसका पूरा श्री अखिलेश यादव को है या फिर मायावती को भी ?,,,,,
2,राहुल गांधी ने अपना गोत्र सही बताया था,,,,,
2,इंडियन सरकार से पूछ ना चाहिए की कोई आम आदमी का केश कोर्ट मे फैशला आने मे सालो चक्कर काटते है ओर कोई polticion का केश हो तो रात मे ही कोर्ट को ओपन कर के फैशला सुना दिया जाता है ?आखिर आम जनता मरता रहे नेता लोग मौज मे क्यों,,,,,
2,बीजेपी राष्ट्रीय उपाध्यक्ष प्रभात झा,,,,,
2,भारत का प्रधानमंत्री 2019 में कौन बनेगा ?,,,,,
2,राजस्थान में कोन कोन कांग्रेस की सरकार चाहता है और क्यों चाहता है ?,,,,,
2,क्लास 5th तक के बच्चों के लिए बाईजू एप कैसी रहेगी?,,,,,
2,क्या राजस्थान में अगले मुख्यमंत्री सचिन पायलेट होंगे ?,,,,,
2,राजस्थान में आप सीएम के रूप में किसे देखना चहोगे और क्यों ?,,,,,
2,एमएलए की फुल फॉर्म क्या होती है ?,,,,,
2,बीजेपी पार्टी या कांग्रेस पार्टी में से कौन सी पार्टी बढ़िया है कोई एक बताएं ?,,,,,
2,भारत का पीएम कौन होगा राहुल गांधी या मोदी ?,,,,,
2,क्या राजस्थान मै फिर से बीजेपी की सरकार आ रही है ?,,,,,
2,बीजेपी का चुनाव चिन्ह क्या है ?,,,,,
2,भारत का प्रधानमंत्री कोन होगा 2019 में ?,,,,,
2,क्या किसी नेता को दोबारा खड़ा होना चाहिए ?,,,,,
2,भारत का अगला प्रधानमंत्री होगा ?,,,,,
2,क्या मोदी के आने से देश का विकास हुआ ?,,,,,
2,राजस्थान में कौन सी पार्टी की सरकार आएगी,,,,,
2,राजस्थान में किसकी सरकार बनने जा रही है कांग्रेस बीजेपी या अन्य ?,,,,,
2,2019 में भारत का प्रधानमंत्री कौन बनेगा,,,,,
2,भारत का वर्तमान प्रधानमंत्री कौन है ?,,,,,
2,मध्यप्रदेश का मुख्‍यमंत्री कोन बनेगा ?,,,,,
2,भारत के प्रथम राष्ट्रपति ?,,,,,
2,Rajasthan ke मुख्यमंत्री के रूप में आप किसे चुनना चाहेंगे ?,,,,,
2,क्या हो गा अब की बार राजंनीति में ? किस की हो गए हार,,,,,
2,"मोदी को प्रधानमंत्री पद की जरूरत नही है बल्की हिंदुस्थान को प्रधानमंत्री पद पर मोदी की जरूरत है , क्या यह सही है ?",,,,,
2,राजस्थान का नया मुख्यमंत्री कौन होगा ?,,,,,
2,राजस्थान में कोन हो गा अब की बार (1) b.j.p (2) congress,,,,,
2,भारत देश में आपको सबसे अच्छा मुख्यमंत्री कौन लगता है और इसका क्या कारण है ?,,,,,
